"name","gender","ethnicity","quality","call","city","jobs","experience","honors","volunteer","military","holes","school","email","computer","special","college","minimum","equal","wanted","requirements","reqexp","reqcomm","reqeduc","reqcomp","reqorg","industry"
"Lakisha","female","afam","high",FALSE,"boston",6,9,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Latoya","female","afam","low",FALSE,"boston",6,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Sarah","female","cauc","high",TRUE,"boston",5,26,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Aisha","female","afam","high",FALSE,"boston",6,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Anne","female","cauc","high",FALSE,"boston",5,14,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Sarah","female","cauc","low",FALSE,"boston",5,13,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Tanisha","female","afam","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Carrie","female","cauc","high",FALSE,"boston",3,4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Ebony","female","afam","high",FALSE,"boston",5,14,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Kenya","female","afam","low",FALSE,"boston",5,13,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Kristen","female","cauc","low",FALSE,"boston",2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Aisha","female","afam","low",FALSE,"boston",5,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Allison","female","cauc","low",FALSE,"boston",2,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Ebony","female","afam","high",TRUE,"boston",4,13,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Jill","female","cauc","high",FALSE,"boston",4,16,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Allison","female","cauc","low",FALSE,"boston",5,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Emily","female","cauc","high",TRUE,"boston",3,8,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Latoya","female","afam","low",FALSE,"boston",3,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Tamika","female","afam","high",TRUE,"boston",5,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Aisha","female","afam","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"none",TRUE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Carrie","female","cauc","low",TRUE,"boston",5,13,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"none",TRUE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Jill","female","cauc","high",TRUE,"boston",4,13,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",TRUE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Latonya","female","afam","high",FALSE,"boston",6,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",TRUE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Kenya","female","afam","low",FALSE,"boston",2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Kristen","female","cauc","low",FALSE,"boston",3,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Latoya","female","afam","high",FALSE,"boston",5,26,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Sarah","female","cauc","high",FALSE,"boston",6,9,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Emily","female","cauc","low",FALSE,"boston",3,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Jill","female","cauc","high",TRUE,"boston",1,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Kenya","female","afam","low",FALSE,"boston",6,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Latoya","female","afam","high",FALSE,"boston",5,26,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Emily","female","cauc","low",TRUE,"boston",6,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Kenya","female","afam","low",FALSE,"boston",3,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Lakisha","female","afam","high",FALSE,"boston",3,8,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Sarah","female","cauc","high",FALSE,"boston",6,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Brad","male","cauc","high",TRUE,"boston",4,10,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Hakim","male","afam","low",TRUE,"boston",3,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Todd","male","cauc","low",TRUE,"boston",3,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Tremayne","male","afam","high",TRUE,"boston",2,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Anne","female","cauc","low",FALSE,"chicago",3,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Kenya","female","afam","high",FALSE,"chicago",3,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Kristen","female","cauc","high",FALSE,"chicago",3,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Latonya","female","afam","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Allison","female","cauc","high",FALSE,"chicago",3,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"business/personal services"
"Keisha","female","afam","high",TRUE,"chicago",4,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"business/personal services"
"Kristen","female","cauc","low",FALSE,"chicago",3,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"business/personal services"
"Tamika","female","afam","low",FALSE,"chicago",4,3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"business/personal services"
"Jill","female","cauc","high",FALSE,"chicago",4,8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Kristen","female","cauc","low",FALSE,"chicago",3,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"office support",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Latoya","female","afam","high",FALSE,"chicago",3,9,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",FALSE,"office support",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Tamika","female","afam","low",FALSE,"chicago",3,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Allison","female","cauc","low",FALSE,"chicago",3,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Latonya","female","afam","low",FALSE,"chicago",2,19,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Meredith","female","cauc","high",FALSE,"chicago",3,20,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Tamika","female","afam","high",FALSE,"chicago",3,21,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"some",FALSE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Aisha","female","afam","high",FALSE,"chicago",3,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Emily","female","cauc","high",FALSE,"chicago",3,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Laurie","female","cauc","low",FALSE,"chicago",4,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Tanisha","female","afam","low",FALSE,"chicago",3,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Jill","female","cauc","low",FALSE,"chicago",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"some",FALSE,"office support",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Kenya","female","afam","high",FALSE,"chicago",3,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"some",FALSE,"office support",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Latonya","female","afam","low",FALSE,"chicago",4,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"some",FALSE,"office support",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Meredith","female","cauc","high",FALSE,"chicago",3,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"office support",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Carrie","female","cauc","low",FALSE,"chicago",3,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",TRUE,"office support",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"business/personal services"
"Ebony","female","afam","high",FALSE,"chicago",3,6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",TRUE,"office support",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"business/personal services"
"Latonya","female","afam","low",FALSE,"chicago",1,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",TRUE,"office support",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"business/personal services"
"Sarah","female","cauc","high",FALSE,"chicago",3,21,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",TRUE,"office support",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"business/personal services"
"Kristen","female","cauc","low",FALSE,"chicago",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"some",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Latoya","female","afam","low",FALSE,"chicago",4,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"some",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Laurie","female","cauc","high",FALSE,"chicago",4,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"some",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Tamika","female","afam","high",FALSE,"chicago",2,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"some",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Kenya","female","afam","low",FALSE,"chicago",5,13,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"none",TRUE,"office support",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"manufacturing"
"Kristen","female","cauc","high",FALSE,"chicago",4,21,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"none",TRUE,"office support",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"manufacturing"
"Laurie","female","cauc","low",FALSE,"chicago",2,19,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",TRUE,"office support",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"manufacturing"
"Tamika","female","afam","high",FALSE,"chicago",5,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",TRUE,"office support",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"manufacturing"
"Anne","female","cauc","high",FALSE,"chicago",3,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Ebony","female","afam","high",FALSE,"chicago",3,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Jill","female","cauc","low",FALSE,"chicago",4,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"some",FALSE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Latonya","female","afam","low",FALSE,"chicago",3,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"some",FALSE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Anne","female","cauc","low",FALSE,"chicago",2,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Kenya","female","afam","low",FALSE,"chicago",1,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Latonya","female","afam","high",FALSE,"chicago",4,9,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Meredith","female","cauc","high",FALSE,"chicago",4,10,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Anne","female","cauc","low",FALSE,"chicago",4,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Keisha","female","afam","high",FALSE,"chicago",4,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Kristen","female","cauc","high",FALSE,"chicago",2,7,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Latonya","female","afam","low",FALSE,"chicago",4,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Carrie","female","cauc","low",FALSE,"chicago",2,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Ebony","female","afam","low",FALSE,"chicago",4,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"none",FALSE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Emily","female","cauc","high",FALSE,"chicago",3,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Tamika","female","afam","high",FALSE,"chicago",3,6,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Brett","male","cauc","low",FALSE,"chicago",4,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"some",TRUE,"secretary",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"health/education/social services"
"Neil","male","cauc","high",FALSE,"chicago",5,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"some",TRUE,"secretary",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"health/education/social services"
"Rasheed","male","afam","high",FALSE,"chicago",5,12,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",TRUE,"secretary",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"health/education/social services"
"Tyrone","male","afam","low",FALSE,"chicago",2,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"some",TRUE,"secretary",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"health/education/social services"
"Brendan","male","cauc","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",TRUE,"office support",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Jamal","male","afam","low",FALSE,"chicago",4,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",TRUE,"office support",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Aisha","female","afam","low",FALSE,"chicago",2,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Allison","female","cauc","high",FALSE,"chicago",5,5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Carrie","female","cauc","low",FALSE,"chicago",4,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"some",FALSE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Latoya","female","afam","high",FALSE,"chicago",4,5,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"some",FALSE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Aisha","female","afam","low",FALSE,"chicago",3,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Allison","female","cauc","low",FALSE,"chicago",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Jill","female","cauc","high",FALSE,"chicago",3,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Tamika","female","afam","high",FALSE,"chicago",4,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Jill","female","cauc","high",FALSE,"chicago",3,9,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"2",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"trade"
"Keisha","female","afam","high",FALSE,"chicago",4,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"2",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"trade"
"Kristen","female","cauc","low",FALSE,"chicago",3,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"2",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"trade"
"Tamika","female","afam","low",FALSE,"chicago",4,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"2",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"trade"
"Allison","female","cauc","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"retail sales",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"unknown"
"Anne","female","cauc","low",FALSE,"boston",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"other",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Brad","male","cauc","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"1",TRUE,"other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Brett","male","cauc","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
